agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
ToG,WebQTrn-2026_d059b24adec4064377b957ca598769be,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1087,2053
ToG,WebQTrn-60_990f6babd500d25e3746174e6da58c84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1959,5337
ToG,WebQTrn-2570_374d1789f1735b6f08e1a829c0d075a2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1290,2745
ToG,WebQTest-484_ac67410188d0f2258139a3c84773885e,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1693,2127
ToG,WebQTest-1785_1c178196ae53ffd4b09e5787a35c3950,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,681,1121
ToG,WebQTrn-3744_26401b4c33bcb760afd734acaa0a1869,1,11,7,1,0.715279321848031,0.9149893067768385,0.3943572519677916,0.9473443223443223,0.5,0.6363636363636364,5,1205,1924
ToG,WebQTrn-810_e3d40457273785e46c5b71732713a5f4,0,9,4,1,0.5670185863634246,0.8720070726525204,0.21857445792607572,0.7454545454545456,0.375,0.4444444444444444,3,184,222
ToG,WebQTest-538_92e606ef9c0429ad6820797ad2950730,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1340,4723
ToG,WebQTrn-2189_f4440609f5cecb091bf8e86adb47be25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,123,250
ToG,WebQTrn-372_a806813629e86776ae3bfe26a3e000f8,1,12,6,1,0.5925770146273568,0.8760431154381085,0.23167053458901454,0.8240206800556771,0.5454545454545454,0.5,5,719,1166
ToG,WebQTrn-3744_b9bd90569bb7912ec3ea180bf164663c,1,12,8,1,0.6431085837203979,0.7776608949855522,0.3574142808212366,0.921259842519685,0.6363636363636364,0.6666666666666666,4,1489,2949
ToG,WebQTest-712_6099ea03f4fd2476605c4a513318d29c,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1849,4100
ToG,WebQTest-100_de15ac1f762e3ec1e1261f6d9c81ebf9,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,57
ToG,WebQTrn-1557_edfd3507d32929ce0e9d844f7a2674de,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1853,2877
ToG,WebQTrn-60_39ba4faa87698cb0767d1a5ee7ce1827,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1168,2547
ToG,WebQTrn-846_a29552911617e890ca2e1d6564e0990e,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1140,1888
ToG,WebQTest-121_333b95bd45af3e6e31e328bc8c24d84f,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,62
ToG,WebQTest-626_47b990334f91b6d3bd042f82b81740f6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1957,4205
ToG,WebQTrn-2444_e5059ff268415917df330817b9c8ef8c,0,9,4,1,0.496000543868368,0.5744684860105493,0.21617881043843207,0.9090909090909092,0.375,0.4444444444444444,2,511,690
ToG,WebQTrn-2664_471b83eade9707a4dba68e201bf29d73,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1976,4215
ToG,WebQTest-576_8dfecb6548586cf236340abadabeb86c,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1828,4195
ToG,WebQTrn-124_028bb5f442b37a4af9f9fd9fa0bc5e9a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,57
ToG,WebQTrn-2871_d7d303efc1f901f14e6aae2bb469743c,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,953,2161
ToG,WebQTrn-750_bb35e9b8023fbf9c05df55b4245a4775,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,447,599
ToG,WebQTest-96_11da03aa9cec8b011619c8ea0dbfdcf9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,53,66
ToG,WebQTest-1528_25853c768670cd164d7793f094ba7cbb,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,363,698
ToG,WebQTest-1260_5dd0eeca79ae03b7711252c032849eb2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,293,424
ToG,WebQTest-626_bd2c9bc1c0a692218e7c4182a1d52f85,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1948,4477
ToG,WebQTrn-1841_6bf772ee1b388c1b3c226b02c8244aa7,1,6,4,1,0.561283826243611,0.4358229450489383,0.47724054891783446,0.9473684210526316,0.6,0.6666666666666666,2,1985,3879
ToG,WebQTest-1119_8c41904eaef9fce2d95afd27eb9150ec,0,9,3,1,0.23999061347149142,0.06666666666666665,0.1654320987654321,0.9545454545454545,0.25,0.3333333333333333,1,15,19
