agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
PoG,WebQTest-114,0,48,20,1,0.501674909321402,0.750113208394853,0.16671076265983667,0.7670117900532647,0.44680851063829785,0.4166666666666667,6,1053,2300
PoG,WebQTest-115,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,435,895
PoG,WebQTest-116,0,2,2,1,0.8878243961342807,0.9375725478816018,0.7590443025730316,1.0,1.0,1.0,2,1723,6595
PoG,WebQTest-118,1,50,15,1,0.4753276815593539,0.802689995467981,0.11466998770085654,0.7228257456828885,0.2857142857142857,0.3,7,1964,3520
PoG,WebQTest-119,0,2,2,1,0.3336671971968806,0.00015649452269170586,0.6753990610328638,1.0,1.0,1.0,1,1065,1767
PoG,WebQTest-121,0,4,3,1,0.6293832785763755,0.7080989849807006,0.38028823802882383,0.9285714285714286,0.6666666666666666,0.75,2,717,1295
PoG,WebQTest-122,1,2,2,1,0.9433046023803361,0.8753033980582524,0.9829764596355898,1.0,1.0,1.0,2,824,1125
PoG,WebQTest-123,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1971,3655
PoG,WebQTest-124,0,6,3,1,0.5166079529403055,0.6705161005605886,0.17417288200420733,0.9615384615384616,0.4,0.5,2,1992,3420
PoG,WebQTest-125,1,4,3,1,0.709212371072474,0.7345980266009602,0.5450939398360612,0.9285714285714286,0.6666666666666666,0.75,2,1192,1952
PoG,WebQTest-126,1,4,2,1,0.7378360562170602,0.8344988344988344,0.48429752066115705,1.0,0.3333333333333333,0.5,2,286,398
PoG,WebQTest-127,1,2,2,1,0.9430975358906889,0.9001560062402494,0.9527203588143526,1.0,1.0,1.0,2,1282,2817
PoG,WebQTest-128,1,26,7,1,0.15425085037336195,0.008454106280193236,0.0966183574879227,0.9522292993630572,0.36,0.2692307692307692,1,138,165
PoG,WebQTest-129,1,10,6,1,0.5887130184561055,0.7978634322280187,0.2972944319379489,0.7684069611780455,0.5555555555555556,0.6,4,1410,2920
PoG,WebQTest-131,1,8,5,1,0.5654725623663143,0.695141836561294,0.329540094039256,0.7573099415204679,0.5714285714285714,0.625,3,1934,5198
PoG,WebQTest-132,0,2,2,1,0.8919574599248841,0.9334846765039728,0.7742338251986379,1.0,1.0,1.0,2,881,2112
PoG,WebQTest-133,1,2,2,1,0.8887376277639639,0.9697384806973849,0.7289628180039139,1.0,1.0,1.0,2,1460,3589
PoG,WebQTest-134,0,60,31,1,0.31044069945295977,0.34596191525390274,0.1006054660370694,0.7115507553445335,0.5084745762711864,0.5166666666666667,8,1967,4600
PoG,WebQTest-138,1,8,5,1,0.3657697032339268,0.33961140889755265,0.1509477053661344,0.8888888888888888,0.5714285714285714,0.625,2,1986,3834
PoG,WebQTest-139,0,2,2,1,0.8714248508090832,0.8352601156069364,0.8251445086705202,1.0,1.0,1.0,2,173,227
PoG,WebQTest-141,1,2,2,1,0.3618898323154587,0.00033025099075297226,0.7924702774108322,1.0,1.0,1.0,1,757,2028
PoG,WebQTest-142,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,196,236
PoG,WebQTest-145,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1912,4722
PoG,WebQTest-146,1,4,3,1,0.5594385217359726,0.6891083536839336,0.25,0.9285714285714286,0.6666666666666666,0.75,2,1985,3252
PoG,WebQTest-147,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1862,4994
PoG,WebQTest-149,1,2,2,1,0.7951504298077324,0.9500501756146512,0.5177008418353125,1.0,1.0,1.0,2,1993,4652
PoG,WebQTest-150,0,2,2,1,0.8372154295835704,0.9630004688232537,0.6060151898734177,1.0,1.0,1.0,2,1975,4188
PoG,WebQTest-153,1,32,17,1,0.5458962478879952,0.6393757012547855,0.32219926586504705,0.7767597385423359,0.5161290322580645,0.53125,7,1836,3000
PoG,WebQTest-154,1,4,3,1,0.7446310409992005,0.9445639187574671,0.48088410991636793,0.8571428571428572,0.6666666666666666,0.75,3,1395,3954
PoG,WebQTest-155,0,2,2,1,0.858821782032034,0.9750323415265201,0.6480317871003511,1.0,1.0,1.0,2,1546,3495
PoG,WebQTest-156,1,2,2,1,0.8375523838797011,0.9630002423157935,0.6068346692525808,1.0,1.0,1.0,2,1987,4188
PoG,WebQTest-157,0,2,2,1,0.28889267658086915,0.0016666666666666663,0.5,1.0,1.0,1.0,1,240,359
PoG,WebQTest-159,1,2,2,1,0.9587388454321291,0.9630077207116483,0.9250058099000698,1.0,1.0,1.0,2,1655,2854
PoG,WebQTest-160,0,2,2,1,0.943315798639656,0.9376384274640088,0.9102115754502536,1.0,1.0,1.0,2,903,1261
PoG,WebQTest-161,1,4,3,1,0.27381085082757456,0.00022383048571215385,0.4795101842870999,0.9285714285714286,0.6666666666666666,0.75,1,1031,1544
PoG,WebQTest-162,1,8,5,1,0.4909092574567389,0.6800932084918959,0.17349899091826437,0.8099415204678363,0.5714285714285714,0.625,3,1982,4638
PoG,WebQTest-163,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1320,2523
PoG,WebQTest-164,0,20,11,1,0.6268460740092013,0.9205924836236382,0.3153626937191952,0.7150123051681705,0.5263157894736842,0.55,7,1496,3100
PoG,WebQTest-165,0,4,3,1,0.30007083704841736,0.0006979990693345738,0.5814332247557003,0.9285714285714286,0.6666666666666666,0.75,1,614,895
PoG,WebQTest-166,1,18,7,1,0.175188705974424,0.0002173575531749726,0.16438872500819404,0.8960396039603961,0.35294117647058826,0.3888888888888889,1,1695,3843
PoG,WebQTest-167,1,2,2,1,0.8888573414772266,0.954630575417092,0.7443820224719101,1.0,1.0,1.0,2,1068,2459
PoG,WebQTest-168,1,58,30,1,0.24496277952262777,0.08871744805771963,0.17476123543008043,0.8425746413338504,0.5087719298245614,0.5172413793103449,2,1889,3462
PoG,WebQTest-169,1,6,4,1,0.5580013047750075,0.8614043321701044,0.19321379831173902,0.7878411910669975,0.6,0.6666666666666666,3,1991,4661
PoG,WebQTest-170,0,54,14,1,0.3743083955103642,0.4817666729878736,0.09616086451750788,0.8145818701411929,0.33962264150943394,0.25925925925925924,3,1144,2748
PoG,WebQTest-171,1,6,4,1,0.660333067299049,0.8740538102710934,0.34696700256866236,0.8647642679900744,0.6,0.6666666666666666,3,482,803
PoG,WebQTest-172,1,4,3,1,0.7781006756157889,0.9235173223722842,0.578668363019508,0.8571428571428571,0.6666666666666666,0.75,3,524,688
PoG,WebQTest-173,1,6,4,1,0.7134211242193743,0.8752516356316055,0.4936726046417608,0.8064516129032259,0.6,0.6666666666666666,4,1987,2779
PoG,WebQTest-174,0,4,3,1,0.6886837898844703,0.7475476554171078,0.4825102880658436,0.9285714285714286,0.6666666666666666,0.75,2,486,692
PoG,WebQTest-175,1,2,2,1,0.8437544055294748,0.8754621072088724,0.7070240295748613,1.0,1.0,1.0,2,541,781
PoG,WebQTest-176,1,2,2,1,0.8810305504754223,0.9335740072202167,0.7452412208729898,1.0,1.0,1.0,2,554,984
PoG,WebQTest-177,1,2,2,1,0.9224952697670579,0.9600420168067225,0.8283040488922842,1.0,1.0,1.0,2,1904,3733
PoG,WebQTest-178,0,12,5,1,0.17035584085803188,0.00015341658740142974,0.14574217831098565,0.9148936170212766,0.36363636363636365,0.4166666666666667,1,1417,3236
PoG,WebQTest-179,1,2,2,1,0.3659067886144368,4.55746969282654e-05,0.8094976040730757,1.0,1.0,1.0,1,1908,4552
PoG,WebQTest-180,1,4,3,1,0.671904358199079,0.7221206946849935,0.46582947785855916,0.9285714285714286,0.6666666666666666,0.75,2,1958,3974
PoG,WebQTest-181,1,2,2,1,0.28889267658086915,5.002501250625317e-05,0.5,1.0,1.0,1.0,1,1999,2980
PoG,WebQTest-182,0,3,3,1,0.8310059743735739,0.9287015352589121,0.6223796352515235,1.0,1.0,1.0,3,1647,3016
PoG,WebQTest-184,1,3,3,1,0.3434352285028712,0.00024437927663734126,0.7153944133416275,1.0,1.0,1.0,1,1023,1427
PoG,WebQTest-185,1,6,4,1,0.4375773944518216,0.4592295772190205,0.190681760346089,0.9032258064516129,0.6,0.6666666666666666,2,1996,4354
PoG,WebQTest-186,0,2,2,1,0.8029638466335205,0.9615770581651164,0.5260076935942465,1.0,1.0,1.0,2,1993,4484
PoG,WebQTest-187,1,8,5,1,0.6746656563952955,0.8180409088502569,0.44930592946560777,0.8099415204678363,0.5714285714285714,0.625,3,1496,3100
