agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
ToG,WebQTest-88,1,6,4,1,0.6859470635899636,0.8684859623715112,0.44526179292480195,0.7878411910669976,0.6,0.6666666666666666,3,1928,3516
ToG,WebQTest-89,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,520,1173
ToG,WebQTest-90,0,6,4,1,0.552176639610058,0.4920041023002729,0.4670433145009416,0.797962648556876,0.6,0.6666666666666666,2,1121,1994
ToG,WebQTest-91,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1896,4523
ToG,WebQTest-93,1,10,5,1,0.5622241000985964,0.7958268524627437,0.20778399287910157,0.8718918918918919,0.4444444444444444,0.5,3,1980,3563
ToG,WebQTest-94,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,854,1339
ToG,WebQTest-95,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1906,4474
ToG,WebQTest-96,1,8,5,1,0.6451834420950625,0.9218715362358192,0.3012273598751586,0.8250591016548463,0.5714285714285714,0.625,4,1431,3635
ToG,WebQTest-97,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1389,3892
ToG,WebQTest-98,1,12,7,1,0.4870254004911329,0.6267372010894479,0.1831908939014202,0.856752323674139,0.5454545454545454,0.5833333333333334,3,1900,3980
ToG,WebQTest-99,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1988,3611
ToG,WebQTest-100,1,6,4,1,0.5890891185091369,0.8449772362473157,0.25844090648307516,0.7878411910669976,0.6,0.6666666666666666,3,1992,3669
ToG,WebQTest-102,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1416,2318
ToG,WebQTest-103,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1090,2229
ToG,WebQTest-104,1,6,4,1,0.6277109254076515,0.6574878813700016,0.43312987797860103,0.9032258064516129,0.6,0.6666666666666666,2,1398,4029
ToG,WebQTest-105,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1999,2980
ToG,WebQTest-106,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1546,3901
ToG,WebQTest-107,0,13,7,1,0.5232860811162874,0.7602145253555812,0.22705098703619414,0.6912225705329154,0.5,0.5384615384615384,4,1872,4355
ToG,WebQTest-108,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1906,4474
ToG,WebQTest-109,0,6,4,1,0.6986044338689018,0.8580936534347515,0.4732873661742214,0.8064516129032258,0.6,0.6666666666666666,4,601,875
ToG,WebQTest-110,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,435,895
ToG,WebQTest-111,1,6,4,1,0.6868776963606392,0.8703934318195027,0.4063865076200603,0.8647642679900744,0.6,0.6666666666666666,3,608,1384
ToG,WebQTest-112,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1815,3929
ToG,WebQTest-114,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1053,2300
ToG,WebQTest-115,0,8,5,1,0.3972735036909527,0.37773054286145635,0.233955938697318,0.7407407407407407,0.5714285714285714,0.625,2,435,895
ToG,WebQTest-116,1,12,6,1,0.40573438028265135,0.3147415001036579,0.2557497519512976,0.8878504672897196,0.45454545454545453,0.5,2,1723,6595
ToG,WebQTest-118,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1964,3520
ToG,WebQTest-119,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1065,1767
ToG,WebQTest-121,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,717,1295
ToG,WebQTest-122,1,12,5,1,0.5479062994144334,0.7444662126702151,0.23080453129848824,0.8239533287577213,0.36363636363636365,0.4166666666666667,3,824,1125
ToG,WebQTest-123,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1971,3655
ToG,WebQTest-124,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1992,3420
ToG,WebQTest-125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1192,1952
ToG,WebQTest-126,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,286,398
