agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
ToG,WebQTest-110,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,435,895
ToG,WebQTest-111,1,6,4,1,0.4841328099355646,0.49218120257838605,0.3501345693779904,0.6926994906621393,0.6,0.6666666666666666,2,608,1384
ToG,WebQTest-112,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1815,3929
ToG,WebQTest-114,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1053,2300
ToG,WebQTest-115,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,435,895
ToG,WebQTest-116,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1723,6595
ToG,WebQTest-118,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1964,3520
ToG,WebQTest-119,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1065,1767
ToG,WebQTest-121,1,12,5,1,0.569417480951187,0.9230882047957856,0.15780257244692394,0.8556423377322917,0.36363636363636365,0.4166666666666667,4,717,1295
ToG,WebQTest-122,1,6,3,1,0.725138100236567,0.8754550970873787,0.45889069164608215,0.9230769230769231,0.4,0.5,3,824,1125
ToG,WebQTest-123,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1971,3655
ToG,WebQTest-124,0,6,4,1,0.5557115145598975,0.8407845006226304,0.17448914431673054,0.8647642679900744,0.6,0.6666666666666666,3,1992,3420
ToG,WebQTest-125,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1192,1952
ToG,WebQTest-126,1,6,4,1,0.6633299908756478,0.8356643356643357,0.3819602395359971,0.8647642679900744,0.6,0.6666666666666666,3,286,398
ToG,WebQTest-127,1,6,4,1,0.6850267861826898,0.70719760633558,0.5253673491095489,0.903225806451613,0.6,0.6666666666666666,2,1282,2817
ToG,WebQTest-128,1,12,5,1,0.4350421934278794,0.44637795641429523,0.20000548967940276,0.8896585848589809,0.5454545454545454,0.4166666666666667,2,138,165
ToG,WebQTest-129,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1410,2920
ToG,WebQTest-131,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1934,5198
ToG,WebQTest-132,1,12,6,1,0.5024654776301978,0.7245501917657328,0.1908875932996251,0.742689176967139,0.45454545454545453,0.5,3,881,2112
ToG,WebQTest-133,1,11,6,1,0.46021480831344913,0.5219455636378282,0.189871612405859,0.8979323308270676,0.6,0.5454545454545454,3,1460,3589
ToG,WebQTest-134,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1967,4600
ToG,WebQTest-138,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1986,3834
ToG,WebQTest-139,1,12,6,1,0.5062363564387948,0.6512341852160916,0.2198137443802184,0.8072053059993971,0.45454545454545453,0.5,3,173,227
ToG,WebQTest-141,1,6,4,1,0.6019610706960866,0.5442350456418972,0.5410672730470204,0.797962648556876,0.6,0.6666666666666666,2,757,2028
ToG,WebQTest-142,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,196,236
ToG,WebQTest-145,1,12,6,1,0.5641493886366832,0.7798366186009844,0.23120605241748024,0.8432509168342601,0.45454545454545453,0.5,4,1912,4722
ToG,WebQTest-146,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1985,3252
ToG,WebQTest-147,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1862,4994
ToG,WebQTest-149,1,4,2,1,0.6712317559480443,0.9565653700996968,0.25885042091765625,1.0,0.3333333333333333,0.5,2,1993,4652
ToG,WebQTest-150,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1975,4188
ToG,WebQTest-153,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1836,3000
ToG,WebQTest-154,1,6,4,1,0.6927399613774264,0.8632498079298703,0.4250418160095579,0.8647642679900744,0.6,0.6666666666666666,3,1395,3954
