<<<<<<< HEAD
qi,agent,T,K_louv,K_leid,agee_louv,agee_leid,S_louv,S_leid,I_louv,I_leid,E_louv,E_leid
31,bfs,10,10,0.5562944310399083,0.5562944310399083,0.515291356549584,0.515291356549584,0.4137356254904791,0.4137356254904791,0.873015873015873,0.873015873015873
31,greedy,10,10,0.7263252457113419,0.7263252457113419,0.8206318426027465,0.8206318426027465,0.5023077967907341,0.5023077967907341,0.935741864313293,0.935741864313293
31,random_walk,10,10,0.5963612551333052,0.5963612551333052,0.6588144985906129,0.6588144985906129,0.3788752049235443,0.3788752049235443,0.8622222222222222,0.8622222222222222
32,bfs,31,31,0.843682843647504,0.7688580488498995,0.962317199161802,0.787853283896056,0.659132976126935,0.659132976126935,0.9368421052631578,0.9036144578313252
32,greedy,31,31,0.7965413486231334,0.8319137373071184,0.8587796261344102,0.962317199161802,0.6235126095281988,0.6235126095281988,0.9638554216867469,0.9473684210526314
32,random_walk,31,31,0.5533774857297755,0.5667368359698861,0.437231114129805,0.4289942953802743,0.5132601925551998,0.5132601925551998,0.8365079365079364,0.9222222222222222
33,bfs,8,8,0.7421522974164211,0.7632226521733037,0.7742630337336801,0.8203969942626934,0.6264427090286466,0.6264427090286466,0.8648648648648649,0.8783783783783783
33,greedy,8,8,0.7365767929524701,0.7539971318346211,0.7633504541353999,0.8267015490304501,0.5780183585016303,0.5780183585016303,0.9421768707482993,0.9104308390022675
33,random_walk,8,8,0.5892717863424438,0.5076307625963091,0.622248156343935,0.45144090235582734,0.3726283229204949,0.3726283229204949,0.909795918367347,0.846938775510204
34,bfs,35,48,0.6770748786589504,0.6666766179735559,0.6448856011816598,0.6196687049288159,0.5602559860574658,0.5602559860574658,0.9189189189189189,0.9189189189189189
34,greedy,35,48,0.8200403569739908,0.8228371066345883,0.9714433210174266,0.9790617230052772,0.5574264909645381,0.5574264909645381,1.0,1.0
34,random_walk,35,48,0.5751369162671622,0.5671558807901553,0.6549325770002435,0.6337406765035478,0.3359302630594878,0.3359302630594878,0.8597590361445784,0.8597590361445784
35,bfs,6,6,0.7257274282052206,0.6417104020964977,0.7343101403915709,0.5644268518472924,0.6103025405612961,0.6103025405612961,0.8888888888888888,0.8253968253968254
35,greedy,6,6,0.6175992322564314,0.6175992322564314,0.7947033165041534,0.7947033165041534,0.2904639201972151,0.2904639201972151,0.9266666666666667,0.9266666666666667
35,random_walk,6,6,0.21028755332261254,0.495713371362845,0.0008424599831508002,0.5524233208256129,0.2815850282825852,0.2815850282825852,0.8674698795180722,0.7817555938037866
36,bfs,30,29,0.7802375603798065,0.8110543902383196,0.7130961416972379,0.8263550328870912,0.7550325704396383,0.7550325704396383,0.9324324324324325,0.8674698795180722
36,greedy,30,29,0.7702257310066759,0.8171778144618768,0.8610126673336361,0.9371037590644492,0.618422510338587,0.618422510338587,0.8554216867469879,0.9333333333333333
36,random_walk,30,29,0.6976297911931362,0.6715881574213186,0.6843890244325938,0.5968646980991316,0.6994093766915104,0.6994093766915104,0.7165532879818595,0.7587755102040816
37,bfs,13,13,0.46575883755611724,0.46575883755611724,0.33641886813783156,0.33641886813783156,0.3806465888501918,0.3806465888501918,0.88,0.88
37,greedy,13,13,0.39800502737239823,0.39800502737239823,0.2586783466498019,0.2586783466498019,0.28028365903969943,0.28028365903969943,0.938095238095238,0.938095238095238
37,random_walk,13,13,0.4632559967486346,0.4632559967486346,0.41528701064403023,0.41528701064403023,0.27957088535695734,0.27957088535695734,0.9047619047619045,0.9047619047619045
38,bfs,5,5,0.6402176362950108,0.6402176362950108,0.5792064059431938,0.5792064059431938,0.5518847278748302,0.5518847278748302,0.8888888888888888,0.8888888888888888
38,greedy,5,5,0.6553954771093945,0.6553954771093945,0.8007187780772687,0.8007187780772687,0.3636557995398447,0.3636557995398447,0.9259816207184628,0.9259816207184628
38,random_walk,5,5,0.2364265675014839,0.2364265675014839,0.0005390835579514824,0.0005390835579514824,0.3661307595269859,0.3661307595269859,0.8795180722891567,0.8795180722891567
39,bfs,39,41,0.4283010302730575,0.4273695219275526,0.13765269903150043,0.13633493467867758,0.6330523933283658,0.6330523933283658,0.8285714285714285,0.8285714285714285
39,greedy,39,41,0.7458467801399172,0.7448110760903282,0.8876624194121064,0.8848389708698433,0.47398440603302455,0.47398440603302455,0.9666666666666666,0.9666666666666666
39,random_walk,39,41,0.5428466643701416,0.6327889504123478,0.4046164021072809,0.63200693283114,0.44827038568943844,0.44827038568943844,0.9841269841269842,0.945945945945946
40,bfs,22,22,0.5665063978037227,0.6551567074075917,0.3017753407842935,0.446123858991205,0.7671018855719857,0.7671018855719857,0.8200000000000001,0.888888888888889
40,greedy,22,22,0.8541127281332733,0.827184530899162,0.915803269863343,0.8536543536977385,0.7555132433639267,0.7555132433639267,0.8999999999999999,0.8888888888888888
40,random_walk,22,22,0.4807105111592313,0.5197664620746687,0.4606898424364521,0.5906640598038025,0.3354432142358578,0.3354432142358578,0.7682539682539682,0.711111111111111
41,bfs,6,6,0.40019209950487766,0.40019209950487766,0.21210942121880966,0.21210942121880966,0.3577417432218114,0.3577417432218114,0.9142857142857144,0.9142857142857144
41,greedy,6,6,0.5680971464864253,0.5680971464864253,0.6489728447198471,0.6489728447198471,0.28804108410688756,0.28804108410688756,0.949795918367347,0.949795918367347
41,random_walk,6,6,0.21618623816185403,0.21618623816185403,0.0002670328831921873,0.0002670328831921873,0.2746819269817008,0.2746819269817008,0.9333333333333333,0.9333333333333333
42,bfs,24,26,0.7093834586949475,0.7580898783781675,0.6775512448120756,0.7916844829228569,0.6258842966085223,0.6258842966085223,0.8918918918918919,0.9054054054054055
42,greedy,24,26,0.8491050802009753,0.8503086481967477,0.9584223646723646,0.961620644312952,0.6571606434489489,0.6571606434489489,0.9693877551020407,0.9693877551020409
42,random_walk,24,26,0.5911494429462898,0.5884212263702087,0.3946370727632543,0.3890776024238165,0.6505614507223665,0.6505614507223665,0.8857142857142857,0.8857142857142857
43,bfs,2,2,0.4344540909410997,0.4344540909410997,0.28184258377283644,0.28184258377283644,0.33980186602644585,0.33980186602644585,0.9428571428571428,0.9428571428571428
43,greedy,2,2,0.492321490177674,0.492321490177674,0.5025802834402379,0.5025802834402379,0.26533456614359785,0.26533456614359785,0.9047619047619048,0.9047619047619048
43,random_walk,2,2,0.492321490177674,0.492321490177674,0.5025802834402379,0.5025802834402379,0.26533456614359785,0.26533456614359785,0.9047619047619048,0.9047619047619048
44,bfs,5,5,0.6083810717637401,0.6083810717637401,0.6628296150469422,0.6628296150469422,0.37573010541837826,0.37573010541837826,0.9199999999999999,0.9199999999999999
44,greedy,5,5,0.4944053775847484,0.4944053775847484,0.4973611550210013,0.4973611550210012,0.27411769867734576,0.27411769867734576,0.9047619047619047,0.9047619047619047
44,random_walk,5,5,0.6153594568461644,0.6153594568461644,0.7492104864060601,0.74921048640606,0.3263442210506001,0.3263442210506001,0.908421052631579,0.908421052631579
45,bfs,9,9,0.5408345649795442,0.5408345649795442,0.5253175847626707,0.5253175847626707,0.381561978819171,0.381561978819171,0.8412698412698413,0.8412698412698413
45,greedy,9,9,0.6337863345418716,0.6337863345418716,0.8432538183530008,0.8432538183530008,0.3109844468564049,0.3109844468564049,0.8731829573934837,0.8731829573934837
45,random_walk,9,9,0.5258496799892317,0.5258496799892317,0.5843544359461884,0.5843544359461884,0.34834328616924254,0.34834328616924254,0.7246127366609295,0.7246127366609295
46,bfs,39,57,0.7480102568711557,0.6649200218993071,0.6784941131987833,0.5126312779203117,0.7633987407359217,0.7633987407359217,0.8433734939759037,0.7972972972972974
46,greedy,39,57,0.7909015227444373,0.7809650896084535,0.8431755066527634,0.8176418535914256,0.624496156062332,0.624496156062332,0.963855421686747,0.963855421686747
46,random_walk,39,57,0.5479040078065233,0.528507069018856,0.3760849670858376,0.3151964755801929,0.5560069584243298,0.5560069584243298,0.8755102040816326,0.9326530612244897
47,bfs,15,17,0.862605928364327,0.8130122369034952,0.8425854006910326,0.7090523830131357,0.8822622081804277,0.8822622081804277,0.8674698795180722,0.8918918918918919
47,greedy,15,17,0.7601714465494817,0.7624057382066766,0.9334264042068035,0.9396217308029995,0.46266314440338974,0.46266314440338974,0.9789473684210527,0.9789473684210528
47,random_walk,15,17,0.6051677630894359,0.6010540064932733,0.6756325560701789,0.6647912112148466,0.41407630482040647,0.41407630482040647,0.8022222222222223,0.8022222222222223
48,bfs,14,15,0.6447960213904685,0.6491663893526957,0.5876098172869351,0.5809678110290991,0.6213483996780281,0.6213483996780281,0.7777777777777778,0.8095238095238095
48,greedy,14,15,0.6808495206218581,0.6693738314793347,0.8469974124959148,0.7741397621740512,0.38161274825956903,0.38161274825956903,0.927710843373494,1.0
48,random_walk,14,15,0.2180478043355657,0.4523408464276355,5.704246240901725e-05,0.3770174989681339,0.2605397357793141,0.2605397357793141,0.9864864864864864,0.9864864864864864
49,bfs,8,8,0.5529381607822511,0.5529381607822511,0.37391931784151616,0.37391931784151616,0.606697312053398,0.606697312053398,0.8200000000000001,0.8200000000000001
49,greedy,8,8,0.6282769493588392,0.6282769493588392,0.8752336994624912,0.8752336994624912,0.29857481540168324,0.29857481540168324,0.8257467994310099,0.8257467994310099
49,random_walk,8,8,0.5511786294028798,0.5511786294028798,0.6250572612573965,0.6250572612573965,0.44911191414145135,0.44911191414145135,0.5874698795180724,0.5874698795180724
50,bfs,16,16,0.45675980811679884,0.45675980811679884,0.16626574561293445,0.16626574561293445,0.7015726682804936,0.7015726682804936,0.7714285714285715,0.7714285714285715
50,greedy,16,16,0.5741080969435066,0.5741080969435066,0.553477372633281,0.553477372633281,0.4305385707813992,0.4305385707813992,0.849795918367347,0.849795918367347
50,random_walk,16,16,0.44683550971871433,0.44683550971871433,0.4703861355510143,0.4703861355510143,0.28307748760734863,0.28307748760734863,0.691566265060241,0.691566265060241
51,bfs,38,52,0.8146033622497338,0.7849477963915835,0.8062685060795258,0.7367688330766174,0.7321611623798904,0.7321611623798904,0.9518072289156626,0.9459459459459459
51,greedy,38,52,0.7738585741172574,0.7657098470367001,0.8449426153987939,0.8237341548842786,0.6144888319258694,0.6144888319258694,0.9036144578313252,0.9036144578313253
51,random_walk,38,52,0.5694508841658297,0.5614947942287115,0.25992743108717964,0.24661697990815207,0.7928205984749092,0.7928205984749092,0.9142857142857143,0.9142857142857143
52,bfs,14,14,0.7408334701770535,0.7408334701770535,0.6303177281566065,0.6303177281566065,0.8256787981594538,0.8256787981594538,0.8108108108108107,0.8108108108108107
52,greedy,14,14,0.6845371943636992,0.6845371943636992,0.8744165184861249,0.8744165184861249,0.3797379032692382,0.3797379032692382,0.9036144578313253,0.9036144578313253
52,random_walk,14,14,0.5212843453042687,0.5212843453042687,0.4872994456943783,0.4872994456943783,0.3306248237651723,0.3306248237651723,0.9333333333333333,0.9333333333333333
53,bfs,7,7,0.4796581536153088,0.4796581536153088,0.3850315039583155,0.3850315039583155,0.359483010979898,0.359483010979898,0.8799999999999999,0.8799999999999999
53,greedy,7,7,0.6303586644014572,0.6303586644014572,0.828499861161762,0.8284998611617621,0.298809600250162,0.298809600250162,0.9104308390022674,0.9104308390022674
53,random_walk,7,7,0.4871803053444833,0.4871803053444833,0.46659425403876403,0.46659425403876403,0.2853231646162723,0.2853231646162723,0.9047619047619049,0.9047619047619049
54,bfs,6,6,0.5290779688808985,0.5290779688808985,0.5236289747329035,0.5236289747329035,0.32289309084980394,0.32289309084980394,0.9142857142857144,0.9142857142857144
54,greedy,6,6,0.4880630407965916,0.4880630407965916,0.4821781856956187,0.4821781856956187,0.2735632183908046,0.2735632183908046,0.9047619047619049,0.9047619047619049
54,random_walk,6,6,0.20460705190794037,0.20460705190794037,0.0015964240102171131,0.0015964240102171131,0.22423371647509577,0.22423371647509577,0.972972972972973,0.972972972972973
55,bfs,8,8,0.3244035377081035,0.3244035377081035,0.00030637254901960784,0.00030637254901960784,0.6380099620493359,0.6380099620493359,1.0,1.0
55,greedy,8,8,0.6322268898851938,0.6322268898851938,0.8453485847311168,0.8453485847311168,0.29756539506936097,0.29756539506936097,0.8944026733500416,0.8944026733500416
55,random_walk,8,8,0.23221493591870893,0.23221493591870893,0.00024509803921568627,0.00024509803921568627,0.31317097418417783,0.31317097418417783,0.9684210526315788,0.9684210526315788
56,bfs,5,5,0.663583659927008,0.663583659927008,0.7120873955439013,0.7120873955439013,0.5419178928975266,0.5419178928975266,0.7702702702702704,0.7702702702702704
56,greedy,5,5,0.6033246922712663,0.6033246922712663,0.7118155445913777,0.7118155445913777,0.3297559258876732,0.3297559258876732,0.908421052631579,0.908421052631579
56,random_walk,5,5,0.4809158055778057,0.4809158055778057,0.4966576400166801,0.4966576400166801,0.3290387834115071,0.3290387834115071,0.7111111111111111,0.7111111111111111
57,bfs,6,6,0.5568523527685748,0.5568523527685748,0.644463069119673,0.6444630691196732,0.28834061680402645,0.28834061680402645,0.8999999999999999,0.8999999999999999
57,greedy,6,6,0.6220560816949632,0.6220560816949632,0.8336145255884951,0.8336145255884951,0.2840395411468526,0.2840395411468526,0.8984126984126983,0.8984126984126983
57,random_walk,6,6,0.5953169727252166,0.5953169727252166,0.7468504793272298,0.7468504793272298,0.3329905721573451,0.3329905721573451,0.8022222222222223,0.8022222222222223
58,bfs,36,39,0.5967263471845008,0.5941376999251028,0.4099662326129122,0.4046138567904508,0.672701395096967,0.672701395096967,0.8412698412698413,0.8412698412698413
58,greedy,36,39,0.7985991627148694,0.7757293348963276,0.9617625006204531,0.8876598740952765,0.5378569141051575,0.5378569141051575,0.9578947368421052,0.9777777777777777
58,random_walk,36,39,0.5142924203291985,0.5120919264099474,0.3562798691440459,0.3517109132903282,0.5256287261332269,0.5256287261332269,0.8073684210526315,0.8073684210526315
59,bfs,42,44,0.5353933719400816,0.5932266232849996,0.3998009118375989,0.5313430494016794,0.5169945551024411,0.5169945551024411,0.8253968253968254,0.8243243243243243
59,greedy,42,44,0.7793513212164865,0.8309019386135202,0.7643608353338364,0.8808290447404291,0.6683214533661571,0.6683214533661571,0.9759036144578312,1.0
59,random_walk,42,44,0.7865165187300616,0.7623177448873261,0.8486455838957477,0.7907213205166909,0.6278807465698337,0.6278807465698337,0.9295549545119253,0.9222283507997794
60,bfs,15,15,0.4645905510992023,0.4645905510992023,0.3263800708473715,0.3263800708473714,0.3805805522055731,0.3805805522055731,0.9,0.9
60,greedy,15,15,0.6058357640079239,0.6058357640079239,0.8142978706775625,0.8142978706775623,0.29093060211073624,0.29093060211073624,0.8362573099415205,0.8362573099415205
60,random_walk,15,15,0.4830040188751549,0.4830040188751549,0.4903569254809356,0.4903569254809359,0.28311802234373096,0.28311802234373096,0.8365079365079365,0.8365079365079365
61,bfs,14,14,0.6513909466901547,0.6513909466901547,0.5570606828931879,0.5570606828931879,0.6129599795242353,0.6129599795242353,0.8799999999999999,0.8799999999999999
61,greedy,14,14,0.5966307228283746,0.5966307228283746,0.71388390077745,0.71388390077745,0.3067274939468435,0.3067274939468435,0.9263038548752834,0.9263038548752834
61,random_walk,14,14,0.23185572901467164,0.23185572901467164,8.642295393656552e-05,8.642295393656552e-05,0.3187811482729813,0.3187811482729813,0.9518072289156627,0.9518072289156627
62,bfs,4,4,0.6303891845002032,0.6303891845002032,0.556882556155096,0.556882556155096,0.6033537214202441,0.6033537214202441,0.8,0.8
62,greedy,4,4,0.5450884650959573,0.5450884650959573,0.6096710626441506,0.6096710626441506,0.2890687220709167,0.2890687220709167,0.9047619047619047,0.9047619047619047
62,random_walk,4,4,0.21562811623779518,0.21562811623779518,0.002730109204368175,0.002730109204368175,0.27720748829953196,0.27720748829953196,0.9222222222222223,0.9222222222222223
63,bfs,31,30,0.8736760349262193,0.8270581500426981,0.9365100276218551,0.790395036877846,0.7762635625691948,0.7762635625691948,0.9157894736842105,0.963855421686747
63,greedy,31,30,0.7476690607933153,0.8216368269792896,0.7102444834462732,0.8325072802460141,0.6935296766026797,0.6935296766026797,0.8918918918918919,1.0
63,random_walk,31,30,0.6999310589069694,0.6878057931766018,0.7333243040594558,0.7359657366316894,0.6225954237363911,0.6225954237363911,0.7597904026475455,0.7057363485934915
64,bfs,15,18,0.7706664405864391,0.6804978105300272,0.759930518164223,0.5637934886053935,0.7013974189513893,0.7013974189513893,0.891566265060241,0.8571428571428571
64,greedy,15,18,0.8079764263245754,0.8217164677940674,0.9334031779291078,0.9445026482742565,0.5851973499840601,0.5851973499840601,0.9578947368421052,1.0
64,random_walk,15,18,0.6146091675295938,0.6079920068832673,0.6168229185280537,0.600317322957459,0.4278330262579554,0.4278330262579554,0.928421052631579,0.9284210526315789
65,bfs,7,7,0.48976658568254094,0.48976658568254094,0.38505724762382704,0.3850572476238271,0.3754205685947712,0.3754205685947712,0.8999999999999999,0.8999999999999999
65,greedy,7,7,0.4649443751546734,0.46494437515467324,0.41045738637799245,0.4104573863779923,0.2823123498337611,0.2823123498337611,0.9187969924812028,0.9187969924812028
65,random_walk,7,7,0.4820937945038203,0.4820937945038203,0.4666122746046223,0.4666122746046223,0.27426533015638266,0.27426533015638266,0.9047619047619047,0.9047619047619047
66,bfs,20,18,0.8539781807954326,0.8648683393292412,0.8596894108775646,0.8659778703058869,0.8623187396679611,0.8623187396679611,0.8333333333333334,0.8666666666666667
66,greedy,20,18,0.8362494501637394,0.8341647348233522,0.9500461552663159,0.9444957280736843,0.6569310213037428,0.6569310213037428,0.9285714285714286,0.9285714285714286
66,random_walk,20,18,0.62445405871067,0.6022835875933753,0.5910725484251655,0.5284907445092522,0.47733319477540814,0.47733319477540814,0.928421052631579,0.9484210526315789
67,bfs,16,16,0.6503952918768819,0.6503952918768819,0.47248552351820255,0.47248552351820255,0.7563640569165517,0.7563640569165517,0.8253968253968255,0.8253968253968255
67,greedy,16,16,0.7600115434063373,0.7600115434063373,0.9371078412249565,0.9371078412249565,0.45935344419390595,0.45935344419390595,0.9789473684210528,0.9789473684210528
67,random_walk,16,16,0.49223754335612957,0.61621616757106,0.2977661593605166,0.5687790445136174,0.47401920888735305,0.47401920888735305,0.9397590361445783,0.9397590361445783
68,bfs,14,15,0.575266569288137,0.5826675379860474,0.4382821795768107,0.47810820346507577,0.5595522913662845,0.5595522913662845,0.8599999999999999,0.8095238095238095
68,greedy,14,15,0.6217145872392436,0.6568742409461068,0.6303237589132402,0.7206342334993279,0.47116581229105803,0.47116581229105803,0.8513513513513513,0.8513513513513514
68,random_walk,14,15,0.23473047816088308,0.23473047816088308,6.310740880979425e-05,5.890024822247464e-05,0.3362905369484317,0.3362905369484317,0.9333333333333333,0.9333333333333333
69,bfs,2,2,0.5059070293600738,0.5059070293600738,0.5092250922509225,0.5092250922509225,0.273616579102594,0.273616579102594,0.9428571428571428,0.9428571428571428
69,greedy,2,2,0.4960150017154847,0.4960150017154847,0.5019955944947568,0.5019955944947568,0.273616579102594,0.273616579102594,0.9047619047619049,0.9047619047619049
69,random_walk,2,2,0.4960150017154847,0.4960150017154847,0.5019955944947568,0.5019955944947568,0.273616579102594,0.273616579102594,0.9047619047619049,0.9047619047619049
70,bfs,5,5,0.6008223274583422,0.6008223274583422,0.5792634995195655,0.5792634995195655,0.48426276485274194,0.48426276485274194,0.8253968253968254,0.8253968253968254
70,greedy,5,5,0.656569380186203,0.656569380186203,0.8007644529383661,0.8007644529383661,0.36612204696728645,0.36612204696728645,0.9259816207184628,0.9259816207184628
70,random_walk,5,5,0.22194850540791455,0.22194850540791455,0.0004777830864787386,0.0004777830864787386,0.272809364548495,0.272809364548495,0.9864864864864865,0.9864864864864865
71,bfs,15,15,0.6118536340646353,0.6118536340646354,0.4781633554197871,0.4781633554197872,0.6135735834052156,0.6135735834052156,0.8571428571428572,0.8571428571428572
71,greedy,15,15,0.6006013206809679,0.6006013206809679,0.7206893854540394,0.7206893854540392,0.30175131911482167,0.30175131911482167,0.945945945945946,0.945945945945946
71,random_walk,15,15,0.21898148196718115,0.21898148196718115,9.750661652040672e-05,9.750661652040672e-05,0.28372858336815715,0.28372858336815715,0.9333333333333333,0.9333333333333333
72,bfs,25,26,0.6474071438733564,0.7807904304880326,0.4361877486734241,0.7253655968794513,0.768626962954207,0.768626962954207,0.873015873015873,0.8918918918918919
72,greedy,25,26,0.8799832876326382,0.8757785884090941,0.9415821250238179,0.9398929602825109,0.7741843645295784,0.7741843645295784,0.9368421052631579,0.9222222222222222
72,random_walk,25,26,0.5469515122054691,0.6098184807466415,0.45160203176903757,0.5774003837937985,0.48452718715681387,0.48452718715681387,0.8253968253968254,0.8711111111111112
73,bfs,6,7,0.5880190992487745,0.6409852708323653,0.5634184467155136,0.693039974938947,0.4512929361729966,0.4512929361729966,0.8571428571428572,0.8648648648648649
73,greedy,6,7,0.6365692035724667,0.6310378686826581,0.6774734240516269,0.6632520196511773,0.4473583648174735,0.4473583648174735,0.88,0.8799999999999999
73,random_walk,6,7,0.23454874084946026,0.23454874084946026,0.0003165558721114276,0.0002713336046669379,0.32094283096234044,0.32094283096234044,0.968421052631579,0.968421052631579
74,bfs,15,15,0.5853889058386335,0.5853889058386335,0.47814939709609433,0.47814939709609444,0.539421860968505,0.539421860968505,0.8571428571428572,0.8571428571428572
74,greedy,15,15,0.653925079459897,0.653925079459897,0.8668893334797885,0.8668893334797885,0.30861529093133816,0.30861529093133816,0.9354196301564723,0.9354196301564723
74,random_walk,15,15,0.6273914270217857,0.6273914270217861,0.6570351058543881,0.6570351058543886,0.4600276903973243,0.4600276903973243,0.8497959183673469,0.8497959183673469
75,bfs,16,16,0.5891960373751359,0.5891960373751359,0.42713331318258985,0.42713331318258985,0.6390160824784626,0.6390160824784626,0.8200000000000001,0.8200000000000001
75,greedy,16,16,0.6085451743641368,0.6085451743641368,0.7397806821613984,0.7397806821613985,0.3458243094468195,0.3458243094468195,0.8480725623582767,0.8480725623582767
75,random_walk,16,16,0.533042732966781,0.533042732966781,0.5386525280678499,0.5386525280678498,0.3868032833270635,0.3868032833270635,0.7663157894736843,0.7663157894736843
76,bfs,7,7,0.557563745254941,0.557563745254941,0.5034381719448634,0.5034381719448633,0.40630362778243434,0.40630362778243434,0.9199999999999999,0.9199999999999999
76,greedy,7,7,0.6592108170638853,0.6592108170638853,0.8439642883271058,0.8439642883271058,0.33931631457621064,0.33931631457621064,0.9259816207184628,0.9259816207184628
76,random_walk,7,7,0.48233623123239894,0.48233623123239894,0.4671291458308695,0.4671291458308696,0.2743349721826886,0.2743349721826886,0.9047619047619048,0.9047619047619048
77,bfs,14,14,0.595081576551505,0.595081576551505,0.6559183773128417,0.6559183773128417,0.3808833999359864,0.3808833999359864,0.8571428571428572,0.8571428571428572
77,greedy,14,14,0.6490449734690469,0.6490449734690469,0.8700619558603205,0.8700619558603205,0.29696923448044316,0.29696923448044316,0.9354196301564723,0.9354196301564723
77,random_walk,14,14,0.5238127170271819,0.5238127170271818,0.4458922529807488,0.44589225298074875,0.42763101775271417,0.42763101775271417,0.8300751879699246,0.8300751879699246
78,bfs,2,2,0.48838467949248676,0.48838467949248676,0.5097756481668463,0.5097756481668463,0.28146420472951084,0.28146420472951084,0.8285714285714286,0.8285714285714286
78,greedy,2,2,0.5026529673238943,0.5026529673238943,0.509426918808,0.509426918808,0.28146420472951084,0.28146420472951084,0.9047619047619047,0.9047619047619047
78,random_walk,2,2,0.1816948518201924,0.1816948518201924,0.007936507936507936,0.007936507936507936,0.18503401360544217,0.18503401360544217,0.888888888888889,0.888888888888889
79,bfs,12,12,0.47191722376375456,0.47191722376375456,0.34224242349101164,0.34224242349101164,0.38010936396059214,0.38010936396059214,0.8999999999999999,0.8999999999999999
79,greedy,12,12,0.6545988700741736,0.6545988700741736,0.9168345270068636,0.9168345270068636,0.3000581303139907,0.3000581303139907,0.8786848072562359,0.8786848072562359
79,random_walk,12,12,0.48531171460818684,0.48531171460818684,0.4214776026182347,0.4214776026182347,0.32379519783060806,0.32379519783060806,0.9047619047619049,0.9047619047619049
>>>>>>> ee75ed4bd00f2a7e1791cc7bf4c8e28871e4e378
